รหัสสินค้า,ชื่อสินค้า,รหัสหน่วยนับ,ชื่อหน่วยนับ,ตัวตั้ง,ตัวหาร
10407704,Vสเปรย์หล่อลื่น 450ml N PLUS นง. NASH,CAN,กระป๋อง,1,1
10407705,"พุ๊กตะกั่ว 5/16"" NASH แพค10",ZWG,แพค,1,1
10407764,"พุ๊กเหล็ก 1/2"" NASH แพค5",ZWG,แพค,1,1
10407765,"พุ๊กเหล็ก 1/2"" ก.30 NASH/VK",B,กล่อง,1,1
10407766,"พุ๊กเหล็ก 1/4"" NASH แพค10",ZWG,แพค,1,1
10407767,"พุ๊กเหล็ก 1/4"" ก.200 NASH/VK",B,กล่อง,1,1
10407768,"พุ๊กเหล็ก 3/16"" NASH แพค10",ZWG,แพค,1,1
10407769,"พุ๊กเหล็ก 3/16"" ก.400 NASH/VK",B,กล่อง,1,1
10407771,"พุ๊กเหล็ก 3/8"" NASH แพค5",ZWG,แพค,1,1
10407772,"พุ๊กเหล็ก 3/8"" ก.75 NASH/VK",B,กล่อง,1,1
10407773,"พุ๊กเหล็ก 5/16"" NASH แพค10",ZWG,แพค,1,1
10407774,"พุ๊กเหล็ก 5/16"" ก.100 NASH/VK",B,กล่อง,1,1
10407775,"พุ๊กเหล็ก 1/2"" ดร็อปอิน NASH แพค10",ZWG,แพค,1,1
10407777,"พุ๊กเหล็ก 3/8"" ดร็อปอิน NASH แพค10",ZWG,แพค,1,1
10407778,"พุ๊กเหล็ก 3/8"" ดร็อปอิน ก.50 NASH/VK",B,กล่อง,1,1
10407779,"พุ๊กเหล็ก 5/16"" ดร็อปอิน NASH แพค5",ZWG,แพค,1,1
10407780,ถุงมือฝ้าย สีขาว ขอบน้ำตาล NASH 3 ขีด,P6,แพค(6),1,1
10407784,Vสเปรย์หล่อลื่น 450ml N MAX ส้ม NASH,CAN,กระป๋อง,1,1
10407785,Vสเปรย์หล่อลื่น 200ml N MAX ส้ม NASH,CAN,กระป๋อง,1,1
10407960,"พุ๊กเหล็ก 1/4"" ดร็อปอิน NASH แพค10",ZWG,แพค,1,1
10408046,"ข้องอเหล็ก 90 3/4"" THOR",P10,แพค(10),1,1
10408224,สต๊อปวาล์ว 2 ทาง SS304 SMOKE M9103 MR,ZWF,ชุด,1,1
10408225,สต๊อปวาล์ว 3 ทาง SS304 SMOKE M7583 MR,ZWF,ชุด,1,1
10408692,สต๊อบวาล์ว2ทางSS304 หมุน M7513 S-TURN MR,ZWF,ชุด,1,1
10408694,สายฝักบัว PVC 1.2M ขาว M120W MR,SEN,เส้น,1,1
10408757,ชุดฉีดชำระโครม M310 SIDE PATTERN MR,ZWF,ชุด,1,1
10408758,"ท่อน้ำทิ้งซิงค์ 7"" ชุบโครม M9017 MR",ZWF,ชุด,1,1
10409061,ตะแกรงระบายน้ำเหลี่ยมSS BETTER SPIRAL MR,EA,ชิ้น,1,1
10409063,ตะแกรงระบายน้ำเหลี่ยมSS BETTER ARROW MR,EA,ชิ้น,1,1
10409127,ตะแกรงระบายน้ำกลมSS SAVE FLOWER MR,EA,ชิ้น,1,1
10409219,ถังพ่นยาแบตเตอรี่ 5ล. THOR-5C-2 THOR,MC,เครื่อง,1,1
10409309,Vถ่านอัลคาไลน์ AA LR6 POWER MAX (P4),PAC,แพค,1,1
10409311,Vถ่านอัลคาไลน์ AAA LR03 POWER MAX (P4),PAC,แพค,1,1
10409314,Vถ่านคาร์บอนซิงค์ AAA R03 POWER MAX (P4),PAC,แพค,1,1
10409428,กระจกพลาสติกกลมขาวเดี่ยว C002 MR,ZWF,ชุด,1,1
10409513,ชั้นวางอเนกประสงค์ TS-02 MAX SPACE MR,ZWF,ชุด,1,1
10409778,"กล่องพักสาย 2""X4"" PJ24 ขาว POWER MAX",EA,ชิ้น,1,1
10409835,"กล่องพักสาย 4""X4"" PJ44 ขาว POWER MAX",EA,ชิ้น,1,1
10410060,"สามทาง 13.5 1/2"" P5 THOR",P5,แพค(5),1,1
10410101,นิปเปิ้ลทล.เกลียว นอก-นอก 1/2'' 3012 MR,ZWF,ชุด,1,1
10410103,นิปเปิ้ลทล.เกลียว ใน-นอก 1/2'' 3013 MR,ZWF,ชุด,1,1
10410235,ที่ใส่ทิชชู่ม้วนเล็กSS SMOKELUX ROUND MR,ZWF,ชุด,1,1
10410372,Vแผ่นปิดรอยต่อ 10ซม.*3ม. NASH,ROL,ม้วน,1,1
10410403,Vแผ่นปิดรอยต่อ 20ซม.*3ม. NASH,ROL,ม้วน,1,1
10410417,Vแผ่นปิดรอยต่อ 30ซม.*10ม. NASH,ROL,ม้วน,1,1
10410418,Vแผ่นปิดรอยต่อ 30ซม.*3ม. NASH,ROL,ม้วน,1,1
10410669,บานPVCคู่ SQUARE บานเกล็ด WH FINEXT,ZWF,ชุด,1,1
10410670,บานPVCเดี่ยว SQUARE บานเกล็ด WH FINEXT,ZWF,ชุด,1,1
10410671,บานถังแก็ส PVC SQUARE บานเกล็ด WH FN,ZWF,ชุด,1,1
10411038,เตาแก๊สปิคนิค1H EBONY SAFETY JMTC01 FN,ZWF,ชุด,1,1
10411155,ปลั๊กลอย 2 ช่อง PM-1632 POWER MAX,EA,ชิ้น,1,1
10411156,ปลั๊กลอย 3 ช่อง PM-1633 POWER MAX,EA,ชิ้น,1,1
10411249,"กล่องพักสาย 4""X4"" PB44 ขาว POWER MAX",EA,ชิ้น,1,1
10411251,"กล่องพักสาย 2""X4"" ขาว POWER MAX กันน้ำ",EA,ชิ้น,1,1
10404565,"กลอนสับ ดำ DT230815-3 4"" YN",ZWF,ชุด,1,1
10405445,ก้านโยกประตู รมดำ EXT361AC-L YOSHINO,ZWF,ชุด,1,1
10412010,"แผ่นตัดเหล็กใยสองชั้น 4""x1มม. NASH",PL,แผ่น,1,1
10412211,ชุดฉีดชำระโครม ROME R2118 MR,ZWF,ชุด,1,1
10412467,น้ำมันสน NASH ฉลากเขียว 0.45L,BT,ขวด,1,1
10412468,ทินเนอร์ NASH (AAA) ฉลากแดง 0.45L,BT,ขวด,1,1
10405446,ก้านโยกประตู เทา EXT361DAD-L YOSHINO,ZWF,ชุด,1,1
10405451,ก้านโยกประตู สตล EK6K1 CS-LAW YOSHINO,ZWF,ชุด,1,1
10411406,"ขอรับขอสับ 6"" สตล YOSHINO Lite",EA,ชิ้น,1,1
10411408,"มือจับ 8"" สตล YOSHINO Lite",EA,ชิ้น,1,1
10412902,ก้านโยกประตู ดำ EK6D1BW-FES YN,ZWF,ชุด,1,1
10412905,ลูกบิดห้องน้ำ สตล AK5A2SS YOSHINO,ZWF,ชุด,1,1
10412910,ลูกบิดห้องน้ำ สตล A3802SS YOSHINO LITE,ZWF,ชุด,1,1
10413236,VกาวPVC 250 กรัม THOR,CAN,กระป๋อง,1,1
10413237,VกาวPVC 500 กรัม THOR,CAN,กระป๋อง,1,1
10413238,VกาวPVC 1000 กรัม THOR,CAN,กระป๋อง,1,1
10413239,VกาวPVC 50 กรัม THOR,CAN,กระป๋อง,1,1
10413240,VกาวPVC 100 กรัม THOR,CAN,กระป๋อง,1,1
10413241,VกาวPVC 100 กรัม พร้อมแปรง THOR,CAN,กระป๋อง,1,1
10413251,วาล์วฝักบัวปัด SS201 FVS-8106 สุดคุ้ม MR,ZWF,ชุด,1,1
10413261,ชุดฉีดชำระขาว+วาล์วS304 3ทาง SO BIG MR,ZWF,ชุด,1,1
10413403,เครื่องดูดฝุ่น1600W แดง FN-309 FINEXT,MC,เครื่อง,1,1
10413437,"ตู้พลาสติกกันน้ำ 4.5""X6.5"" เทา ฝาทึบ PM",BAI,ใบ,1,1
10413439,"ตู้พลาสติกกันน้ำ 8.5""X9.5"" ขาว ฝาทึบ PM",BAI,ใบ,1,1
10413484,"ตู้พลาสติกกันน้ำ 8.5""X9.5"" เทา ฝาทึบ PM",BAI,ใบ,1,1
10413491,"ตู้พลาสติกกันน้ำ 4.5""X6.5"" ขาว ฝาใส PM",BAI,ใบ,1,1
10412911,ลูกบิดประตู สตล AK5A1SS YOSHINO,ZWF,ชุด,1,1
10412942,ลูกบิดประตู สตล A3801SS YOSHINO LITE,ZWF,ชุด,1,1
10413709,ลูกบิดทั่วไป รมดำ #861AC-ET-YOSHINO LITE,ZWF,ชุด,1,1
10413719,"ตะปูเกลียวดำยิงฝ้า  6*1"" NASH ก.300",B,กล่อง,1,1
10413724,ลูกบิดทั่วไป สตล #587SS ET -YOSHINO LITE,ZWF,ชุด,1,1
10413817,ชุดมัลติฟังก์ชั่น 3in1 21V NS-BL3 NASH,MC,เครื่อง,1,1
10413986,ดาวไลท์ LED ฝัง 9W/D กลม/ขาว เอาใจช่างPM,ZWF,ชุด,1,1
10413991,โคมเพดาน LED 24W/D เอาใจช่าง DC,ZWF,ชุด,1,1
10414022,สปอร์ตไลท์โซล่า 300W พกพา MINI FLASH PM,ZWF,ชุด,1,1
10414049,สปอร์ตไลท์โซล่า 50W/D SUN-UP PM,ZWF,ชุด,1,1
10414051,สปอร์ตไลท์โซล่า 100W/D SUN-UP PM,ZWF,ชุด,1,1
10414052,สปอร์ตไลท์โซล่า 200W/D SUN-UP PM,ZWF,ชุด,1,1
10414053,สปอร์ตไลท์โซล่า 300W/D SUN-UP PM,ZWF,ชุด,1,1
10414057,นตมน.2บาน 100x100 FN ขาว,ZWF,ชุด,1,1
10414058,นตมน.2บาน 100x100 FN ชา,ZWF,ชุด,1,1
10414269,"ฝาส้วม ABS สีขาว 6"" 3026-MR",ZWF,ชุด,1,1
10414275,ฟลัชวาล์วโถปัสสาวะชายแบบกดท่อตรง 3021-MR,ZWF,ชุด,1,1
10414484,ฟลัชวาล์วโถปัสสาวะชายแบบกดท่อโค้งM091SMR,ZWF,ชุด,1,1
10414485,สะดืออ่างสายโซ่2ตอน หน้าตะแกรงฐานS304 MR,ZWF,ชุด,1,1
10414744,บันไดเหล็ก 3ขั้น R26803A แดง NASH,EA,ชิ้น,1,1
10414746,บันไดเหล็ก 4ขั้น R26804A แดง NASH,EA,ชิ้น,1,1
10415128,สปอร์ตไลท์โซล่า100W/3แสง TRIPLE LIGHT PM,ZWF,ชุด,1,1
10415257,ท่อร้อยสายไฟJIS 3/8''X2.92M ขาว POWERMAX,SEN,เส้น,1,1
10415258,ท่อร้อยสายไฟJIS 1/2''X2.92M ขาว POWERMAX,SEN,เส้น,1,1
10415259,ท่อร้อยสายไฟJIS 3/4''X2.92M ขาว POWERMAX,SEN,เส้น,1,1
10415263,"บล็อคยาง 2""x4"" POWER MAX",EA,ชิ้น,1,1
10415264,"บล็อคยาง 4""x4"" POWER MAX",EA,ชิ้น,1,1
10415289,วาล์วฝักบัวด้ามปัด 5003 PADDLE-SQ MR,ZWF,ชุด,1,1
10415348,ผ้าใบคูนิล่อน 3ม.x4ม. หนา0.55 เขียว NASH,PUN,ผืน,1,1
10415350,ผ้าใบคูนิล่อน 4ม.x6ม. หนา0.55 เขียว NASH,PUN,ผืน,1,1
10415435,สะดืออ่างล้างหน้าแบบกด-ซิงค์ V812C MR,ZWF,ชุด,1,1
10415436,สะดืออ่างล้างหน้าแบบกด MR V812 S201,ZWF,ชุด,1,1
10415766,คิ้วกันแมลง 80ซม ลายไม้ YN LITE,SEN,เส้น,1,1
10415804,ขั้วแป้นเกลียว E27 ขาว POWER MAX,EA,ชิ้น,1,1
10415997,ประตูไม้เนื้อแข็ง 80x200 ALG. 259 ทำสี,BAN,บาน,1,1
10415999,ประตูไม้เนื้อแข็ง 80x200 ALG. 255 ทำสี,BAN,บาน,1,1
10416280,ข้อต่อโค้ง 16 MM. ขาว POWER MAX,EA,ชิ้น,1,1
10416281,ข้อต่อโค้ง 20 MM. ขาว POWER MAX,EA,ชิ้น,1,1
10416282,ข้อต่อตรง 16 MM. ขาว POWER MAX,EA,ชิ้น,1,1
10416283,ข้อต่อตรง 20 MM. ขาว POWER MAX,EA,ชิ้น,1,1
10416284,ข้อต่อตรง 25 MM.ขาว POWER MAX,EA,ชิ้น,1,1
10416287,คอนเนคเตอร์ 16 MM. ขาว POWER MAX,EA,ชิ้น,1,1
10416288,คอนเนคเตอร์ 20 MM. ขาว POWER MAX,EA,ชิ้น,1,1
10416289,คอนเนคเตอร์ 25 MM. ขาว POWER MAX,EA,ชิ้น,1,1
10416297,ข้อต่อตรง 20 MM. ดำ POWER MAX,EA,ชิ้น,1,1
10416301,คอนเนคเตอร์ 25 MM. ดำ POWER MAX,EA,ชิ้น,1,1
10416303,กิ๊บก้ามปู 20 MM. ดำ POWER MAX,EA,ชิ้น,1,1
10416375,กิ๊บก้ามปู 16 MM. ขาว POWER MAX,EA,ชิ้น,1,1
10416376,กิ๊บก้ามปู 20 MM. ขาว POWER MAX,EA,ชิ้น,1,1
10416537,"เครื่องเจียร์ไร้สาย 4"" 21V DGA-21 NASH",MC,เครื่อง,1,1
10416538,"สว่านกระแทกไร้สาย 1/2"" 21V EC128-2 NASH",MC,เครื่อง,1,1
10416539,สว่านโรตารี่ไร้สาย 21V DG-22 NASH,MC,เครื่อง,1,1
10416540,"บล็อกกระแทกไร้สาย 1/2"" 21V M32 NASH",MC,เครื่อง,1,1
10416546,เครื่องเป่าลมไร้สาย 21V BL21 NASH,MC,เครื่อง,1,1
10416550,"ข้องอ45 PVC 13.5 1/2"" THOR",EA,ชิ้น,1,1
10416551,"ข้องอ45 PVC 13.5  1"" THOR",EA,ชิ้น,1,1
10416595,กาพ่นสีไร้สาย 21V BSG-21 NASH,MC,เครื่อง,1,1
10416757,อ่างล้างหน้า MR 20 ขาว,BAI,ใบ,1,1
10416760,อ่างล้างหน้าลายหินอ่อน MR 1018-S2 ขาว,BAI,ใบ,1,1
10416761,อ่างล้างหน้า MR 5349 ขาว,BAI,ใบ,1,1
10416767,อ่างล้างหน้าลายหินอ่อน MR 8732 ขาว,BAI,ใบ,1,1
10416808,ตลับเมตร 3ม.x16มม. T62-3016 NASH,EA,ชิ้น,1,1
10416809,ตลับเมตร 5ม.x19มม. T62-5019 NASH,EA,ชิ้น,1,1
10416810,ตลับเมตร 3ม.x16มม. ST-3016 NASH,EA,ชิ้น,1,1
10416811,ตลับเมตร 5ม.x25มม. ST-5025 NASH,EA,ชิ้น,1,1
10416812,ตลับเมตร 8ม.x25มม. ST-8025 NASH,EA,ชิ้น,1,1
10416850,"ข้อต่อตรง 1/2"" ขาว POWER MAX",EA,ชิ้น,1,1
10416853,"ข้อต่อโค้ง 1/2"" ขาว POWER MAX",EA,ชิ้น,1,1
10416855,"ข้อต่อโค้ง 3/8"" ขาว POWER MAX",EA,ชิ้น,1,1
10416859,"กิ๊บก้ามปู 1/2"" ขาว POWER MAX",EA,ชิ้น,1,1
10416861,"กิ๊บก้ามปู 3/8"" ขาว POWER MAX",EA,ชิ้น,1,1
10416862,"คอนเนคเตอร์ 1/2"" ขาว POWER MAX",EA,ชิ้น,1,1
10416864,"คอนเนคเตอร์ 3/8"" ขาว POWER MAX",EA,ชิ้น,1,1
10416865,"คอนเนคเตอร์ 3/4"" ขาว POWER MAX",EA,ชิ้น,1,1
10416999,"ข้องอเกลียวใน PVC 13.5 1"" THOR",EA,ชิ้น,1,1
10417004,"ข้องอ45 PVC 13.5  2"" THOR",EA,ชิ้น,1,1
10417006,"ข้องอ45 PVC 13.5  4"" THOR",EA,ชิ้น,1,1
10417009,"สามทางเกลียวนอก-ทล PVC 13.5 1/2"" THOR",EA,ชิ้น,1,1
10417055,"ข้อลดเหลี่ยม PVC 13.5 1""x1/2"" THOR",EA,ชิ้น,1,1
10417117,ชักโครก MR 3047-DF-S-WT ขาว,ZWF,ชุด,1,1
10417234,"สกรูปลายสว่านแฉกแบน #6x5/8"" NASH แพค.100",ZWG,แพค,1,1
10417235,"สกรูปลายสว่านแฉกแบน #6x3/8"" NASH แพค.100",ZWG,แพค,1,1
10417236,"สกรูปลายสว่านแฉกแบน #6x1/2"" NASH แพค.100",ZWG,แพค,1,1
10417237,"สกรูปลายสว่านแฉกแบน #6x3/4"" NASH แพค.100",ZWG,แพค,1,1
10417238,"สกรูปลายสว่านแฉกแบน #6x1"" NASH แพค.50",ZWG,แพค,1,1
10417240,"สกรูปลายสว่านแฉกแบน #8x1/2"" NASH แพค.50",ZWG,แพค,1,1
10417248,"สกรูปลายสว่านแฉกแบน #8x3-1/2""NASH แพค.25",ZWG,แพค,1,1
10417249,"สกรูปลายสว่านแฉกแบน #8x4"" NASH แพค.25",ZWG,แพค,1,1
10417250,"สกรูปลายสว่านแฉกแบน #10x5/8"" NASH แพค.25",ZWG,แพค,1,1
10417251,"สกรูปลายสว่านแฉกแบน #10x3/4"" NASH แพค.25",ZWG,แพค,1,1
10417252,"สกรูปลายสว่านแฉกแบน #10x1"" NASH แพค.25",ZWG,แพค,1,1
10417253,"สกรูปลายสว่านแฉกแบน #10x1-1/4""NASHแพค.25",ZWG,แพค,1,1
10417254,"สกรูปลายสว่านแฉกแบน #10x1-1/2""NASHแพค.25",ZWG,แพค,1,1
10417255,"สกรูปลายสว่านแฉกแบน #10x2"" NASH แพค.25",ZWG,แพค,1,1
10417256,"สกรูปลายสว่านแฉกแบน #10x2-1/2""NASHแพค.25",ZWG,แพค,1,1
10417257,"สกรูปลายสว่านแฉกแบน #10x3"" NASH แพค.25",ZWG,แพค,1,1
10417258,"สกรูปลายสว่านแฉกแบน #10x3-1/2""NASHแพค.25",ZWG,แพค,1,1
10417259,"สกรูปลายสว่านแฉกแบน #10x4"" NASH แพค.25",ZWG,แพค,1,1
10417262,"สกรูเกลียวแฉกแบน #4x1/2"" NASH แพค.100",ZWG,แพค,1,1
10417263,"สกรูเกลียวแฉกแบน #4x5/8"" NASH แพค.100",ZWG,แพค,1,1
10417264,"สกรูเกลียวแฉกแบน #4x3/4"" NASH แพค.100",ZWG,แพค,1,1
10417265,"สกรูเกลียวแฉกแบน #4x1"" NASH แพค.100",ZWG,แพค,1,1
10417266,"สกรูเกลียวแฉกแบน #6x1/2"" NASH แพค.100",ZWG,แพค,1,1
10417267,"สกรูเกลียวแฉกแบน #6x5/8"" NASH แพค.100",ZWG,แพค,1,1
